,Returns,Volatility,Sharpe Ratio,601 Weight,602 Weight,700 Weight,701 Weight,702 Weight,142 Weight,143 Weight,SPY Weight,QQQ Weight,^RUT Weight,IEI Weight,LQD Weight,GSG Weight,GLD Weight,OIL Weight
0,3.957150165142255,4.770571324216436,0.8294918776405077,0.113681832937984,0.1028524189294544,0.1219189584666301,0.0986187869352903,0.0457288181214868,0.0091171134412135,0.0344299061001718,0.1054191628267073,0.0653935277594505,0.0346980442586791,0.115952138190192,0.1128932736372843,0.0163816867343039,0.0019483284570356,0.0209660032041158
1,3.3135743421605945,4.729460384598382,0.7006241881106227,0.1349263130541667,0.1392671890197779,0.1154917588626741,0.0427276864822988,0.0629462673041758,0.1522798412298412,0.0358563881308221,0.0170448391371321,0.0480606418137005,0.0384068641367712,0.0382029385739733,0.1285627532913226,0.029934530233961,0.0039774524658966,0.0123145362634851
2,3.935446326910239,4.729013835525828,0.8321917557834019,0.0550449048856063,0.1182480040298816,0.153134730168591,0.1032762237401885,0.0324847369470786,0.0171032718780151,0.050973119606221,0.1100168119496469,0.0456622705648629,0.042993879057965,0.1207587788517816,0.1024853251593928,0.0050595496882152,0.0204293301499108,0.022329063322642
3,3.607403543954016,4.690053966178298,0.7691603486800638,0.1105862580961637,0.0679550818403385,0.1161243663428313,0.0970933425625887,0.1189329098063508,0.090744657714753,0.0536663341794758,0.0392488352971317,0.0643099567478367,0.0365311770441567,0.0438716176361599,0.1159441907519098,0.0246334521614533,0.0018520170057437,0.0185058028131056
4,3.965852227091842,4.694494440954465,0.8447879270010429,0.0559256372214609,0.0648987281813816,0.1206691433731204,0.1044498062916969,0.0935334487314367,0.0371330613689741,0.0845377445484213,0.0255578103208782,0.0978066348654216,0.0262842591426611,0.1271738879617735,0.1148169663716834,0.0179290647511571,0.0047785104809652,0.0245052963889674
5,2.9881338993801028,4.098361954248513,0.7291044404417462,0.0848617407681057,0.1572400279108989,0.1093407672827296,0.1323758249364071,0.0741922656880196,0.0367801175380214,0.0525175221094912,0.035862220696223,0.0196958410656005,0.0793405046355999,0.0777574558674929,0.1127645249141632,0.0061967706477042,0.0008206632136572,0.020253752725885
6,4.687445125152906,5.479438130151401,0.8554609092781905,0.0180250511444747,0.0134369689952844,0.1310574225087396,0.1399453983647658,0.1191944082570973,0.0135017108778925,0.0137244650493896,0.1441077898780282,0.1147889461016777,0.0077349220908108,0.111635255084094,0.136379868450493,0.0251038741463959,0.0007473510898572,0.0106165679609985
7,3.691523698530753,4.922896248423905,0.7498682710838394,0.0032290261708591,0.1338145627322476,0.1257884024793748,0.0937345107464537,0.0949147323368303,0.0342493192254305,0.1343447529067875,0.0435393187148095,0.0352741048222763,0.0406860370588765,0.0586281813381164,0.1520954639631057,0.0123615525640623,0.0062203650084569,0.0311196699323122
8,3.534104046109117,4.764211500639996,0.7418025093206644,0.1616433059427501,0.1240467867377253,0.1471489456932267,0.0094887647280346,0.026423971196644,0.0567737128544147,0.075207893614785,0.0473979603019617,0.0224419367796382,0.0733721006764312,0.086442090502363,0.126400751211317,0.0144854986879914,0.0155393730042132,0.0131869080685033
9,4.103218420606627,4.530594257183661,0.9056689228130744,0.1371448633931466,0.0074642277457757,0.1327781944661784,0.0918699081556324,0.1464288075156725,0.0108978935795264,0.068020480893414,0.0323240390945396,0.1167564235603288,0.028585698921891,0.1489710652584507,0.0320933058161347,0.0014730289844221,0.0132658674625001,0.0319261951523864
10,3.4804225090688576,4.360307167538278,0.7982058087512717,0.1487768318854559,0.1312516328762444,0.1153858793622596,0.0776211439041495,0.0994624434485237,0.0296550959974835,0.1226751151748588,0.0011829239194024,0.0632207587472266,0.0108305877535048,0.0077588629653731,0.1482561961482534,0.0141766777104562,0.0012619998642552,0.0284838502425522
11,2.4196459963388586,4.076147101572207,0.5936110586896087,0.1554743660677468,0.0372114723611356,0.0116285223807784,0.1400273274140327,0.1247696899150689,0.1095190537226989,0.0077979486012846,0.0063066722964452,0.0029600126255043,0.1016819247232909,0.1159872763304177,0.1601665177434964,0.0166564417190403,0.0015318045693125,0.0082809695297461
12,3.185857401389804,3.965518190646101,0.8033899349912533,0.0573095704000042,0.0779097687887302,0.1454978977480099,0.1417121137036551,0.0432445975391605,0.1273656655730484,0.0459637332726498,0.019043653923125,0.0547721587090437,0.0006980762340617,0.1193249321673227,0.1202948081071982,0.0024718623993675,0.0254379656881744,0.018953195746448
13,2.253851884667393,2.819740849056642,0.7993117117203982,0.1269335393170172,0.1279272218831428,0.1112675309037878,0.1334336946037225,0.1704049061977001,0.0173511000391572,0.0402442907786804,0.0048830618512873,0.0330643795876203,0.0232928667868649,0.1018195768127164,0.0704213218777578,0.0057273251966013,0.0034419997598236,0.02978718440412
14,4.257703945733407,4.958765838221364,0.8586216983499632,0.1376745573293973,0.1135144954751456,0.1080448923223159,0.0600496192431977,0.0977967860657915,0.0088946868282588,0.1123373795499652,0.0659213664783348,0.0675611092287371,0.0409413502824776,0.0539936888657082,0.0979929739456049,0.0001098799613906,0.0118527656462639,0.0233144487774103
15,3.641877862003696,5.188329271621848,0.7019365331964101,0.1005332363738615,0.1295144697082501,0.1270643477357028,0.0662564331470632,0.0329400087569634,0.0473304970132632,0.0374512557257314,0.0644639067794876,0.0294944634016182,0.1160978972119843,0.1204559433865157,0.0846128381348198,0.0127664322413277,0.0120020764770572,0.0190161939063533
16,3.4684422306595777,4.649730819439833,0.7459447364476534,0.0899008629625124,0.0461325785862017,0.0488348209523994,0.173480076358771,0.02149044580215,0.0985384346944253,0.0074276021487159,0.124822073693222,0.0157348418679862,0.0352167026900313,0.1612190686206156,0.1309257955588345,0.0051649871497384,0.0131670261360831,0.0279446827783126
17,4.230775962368009,5.084945140123001,0.8320199816876824,0.0658776715587831,0.1474078571164482,0.0633007379236287,0.116394859223036,8.158400518759816e-05,0.027596283595798,0.1092187567907706,0.0232562846394698,0.0932544173228323,0.0365830814808487,0.1364579650045987,0.1361935156733688,0.0041077480257059,0.0051149493891963,0.035154288250327
18,3.343091670107736,4.235046899016364,0.7893871661454812,0.0372859579028884,0.1218657209456573,0.0975436520369831,0.0907741970668406,0.1428270823892708,0.0518184004723828,0.0330550780242564,0.1238968597135191,0.0086513354057619,0.0351822737279284,0.0977473625469517,0.1247451790769874,0.0032259511758736,0.012775652136335,0.0186052973783628
19,3.828424657048653,5.158740180960461,0.7421239532819177,0.111871931894607,0.0925535412434816,0.0376864386180461,0.051884987813997,0.1488682920431083,0.0048683910833258,0.0317875487445075,0.0939604301259404,0.0514163320086677,0.0920600041321752,0.1351478665034712,0.1048015063246518,0.0254528290461998,0.0089668626818901,0.0086730377359299
20,3.708351297448256,4.633453915545521,0.8003427605066948,0.0315806422511077,0.1259949808306533,0.0746168293377676,0.1489787768961363,0.0398734462402891,0.1094792859000815,0.024362394815446,0.0501791758669012,0.0744380336970379,0.0159194583300869,0.0649787271569982,0.1938414316853297,0.0217929174667387,0.0155250517932245,0.008438847732201
21,3.2125737811393704,4.6613498848700985,0.6891938731239219,0.0926654808375606,0.0288131818005753,0.1685924402480468,0.1052800426265157,0.1797080213013907,0.027068537311957,0.0151933427572619,0.0766384616204301,0.0186429948353237,0.1044375267517252,0.0426684630996372,0.0939440583023636,0.0023437715238552,0.0164262379651382,0.0275774390182182
